vehicle,euroname,euroclass,technology,proportion,sourceCell,userCell,poltype,year,area
B100 Artic HGV,7Euro V_SCR,5,SCR,0.026541812644258367,I314,K314,PM,2022,Northern Ireland
B100 Artic HGV,8Euro VI,6,Standard,0.9607687871937515,I315,K315,PM,2022,Northern Ireland
B100 Artic HGV,9Euro I DPFRF,1,DPF,0.0,I316,K316,PM,2022,Northern Ireland
B100 Artic HGV,10 Euro II DPFRF,2,DPF,0.0,I317,K317,PM,2022,Northern Ireland
B100 Artic HGV,11 Euro III DPFRF,3,DPF,0.0,I318,K318,PM,2022,Northern Ireland
B100 Artic HGV,12 Euro IV DPFRF,4,DPF,0.0,I319,K319,PM,2022,Northern Ireland
Biodiesel Buses,3Euro II,2,Standard,0.0,I355,K355,PM,2022,Northern Ireland
Biodiesel Buses,4Euro III,3,Standard,0.03907362290018478,I356,K356,PM,2022,Northern Ireland
Biodiesel Buses,5Euro IV,4,Standard,0.03144249792481536,I357,K357,PM,2022,Northern Ireland
Biodiesel Buses,6Euro V_EGR,5,EGR,0.03443148654496692,I358,K358,PM,2022,Northern Ireland
Biodiesel Buses,7Euro V_SCR,5,SCR,0.10329445963490076,I359,K359,PM,2022,Northern Ireland
Biodiesel Buses,8Euro VI,6,Standard,0.7917579329951322,I360,K360,PM,2022,Northern Ireland
Biodiesel Buses,9Euro I DPFRF,1,DPF,0.0,I361,K361,PM,2022,Northern Ireland
Biodiesel Buses,10 Euro II DPFRF,2,DPF,0.0,I362,K362,PM,2022,Northern Ireland
Biodiesel Buses,11 Euro III DPFRF,3,DPF,0.0,I363,K363,PM,2022,Northern Ireland
Biodiesel Buses,12 Euro IV DPFRF,4,DPF,0.0,I364,K364,PM,2022,Northern Ireland
Biodiesel Coaches,3Euro II,2,Standard,0.0,I369,K369,PM,2022,Northern Ireland
Biodiesel Coaches,4Euro III,3,Standard,0.03907362290018478,I370,K370,PM,2022,Northern Ireland
Biodiesel Coaches,5Euro IV,4,Standard,0.03144249792481536,I371,K371,PM,2022,Northern Ireland
Biodiesel Coaches,6Euro V_EGR,5,EGR,0.03443148654496692,I372,K372,PM,2022,Northern Ireland
Biodiesel Coaches,7Euro V_SCR,5,SCR,0.10329445963490076,I373,K373,PM,2022,Northern Ireland
Biodiesel Coaches,8Euro VI,6,Standard,0.7917579329951322,I374,K374,PM,2022,Northern Ireland
Biodiesel Coaches,9Euro I DPFRF,1,DPF,0.0,I375,K375,PM,2022,Northern Ireland
Biodiesel Coaches,10 Euro II DPFRF,2,DPF,0.0,I376,K376,PM,2022,Northern Ireland
Biodiesel Coaches,11 Euro III DPFRF,3,DPF,0.0,I377,K377,PM,2022,Northern Ireland
Biodiesel Coaches,12 Euro IV DPFRF,4,DPF,0.0,I378,K378,PM,2022,Northern Ireland
Motorcycle - 0-50cc,1_Pre-Euro 1,0,Standard,0.0,I177,K177,PM,2022,Northern Ireland
Motorcycle - 0-50cc,1Euro 1,1,Standard,0.006479183913643293,I178,K178,PM,2022,Northern Ireland
Motorcycle - 0-50cc,1Euro 2,2,Standard,0.028996820816187097,I179,K179,PM,2022,Northern Ireland
Motorcycle - 0-50cc,1Euro 3,3,Standard,0.35749081185684106,I180,K180,PM,2022,Northern Ireland
Motorcycle - 0-50cc,1Euro 4,4,Standard,0.24268798995573118,I181,K181,PM,2022,Northern Ireland
Motorcycle - 0-50cc,1Euro 5,5,Standard,0.3643451934575973,I182,K182,PM,2022,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Pre-Euro 1,0,Standard,0.0,I183,K183,PM,2022,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 1,1,Standard,0.00337068655120916,I184,K184,PM,2022,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 2,2,Standard,0.0171018596854491,I185,K185,PM,2022,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 3,3,Standard,0.2954207087938808,I186,K186,PM,2022,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 4,4,Standard,0.3287735025815123,I187,K187,PM,2022,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 5,5,Standard,0.3553332423879486,I188,K188,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4Pre-Euro 1,0,Standard,0.0,I189,K189,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4Euro 1,1,Standard,0.00337068655120916,I190,K190,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4Euro 2,2,Standard,0.0171018596854491,I191,K191,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4Euro 3,3,Standard,0.2954207087938808,I192,K192,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4Euro 4,4,Standard,0.3287735025815123,I193,K193,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 50-150cc,4Euro 5,5,Standard,0.3553332423879486,I194,K194,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5Pre-Euro 1,0,Standard,0.0,I195,K195,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5Euro 1,1,Standard,0.006042692079485467,I196,K196,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5Euro 2,2,Standard,0.026292118102574473,I197,K197,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5Euro 3,3,Standard,0.318824630518757,I198,K198,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5Euro 4,4,Standard,0.33650758294312616,I199,K199,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 150-250cc,5Euro 5,5,Standard,0.312332976356057,I200,K200,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6Pre-Euro 1,0,Standard,0.0,I201,K201,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6Euro 1,1,Standard,0.014666841137396972,I202,K202,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6Euro 2,2,Standard,0.06573208319474981,I203,K203,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6Euro 3,3,Standard,0.4064569366709243,I204,K204,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6Euro 4,4,Standard,0.27674917224491,I205,K205,PM,2022,Northern Ireland
Motorcycle - 4-stroke - 250-750cc,6Euro 5,5,Standard,0.23639496675201896,I206,K206,PM,2022,Northern Ireland
Motorcycle - 4-stroke - >750-cc,7Pre-Euro 1,0,Standard,0.0,I207,K207,PM,2022,Northern Ireland
Motorcycle - 4-stroke - >750-cc,7Euro 1,1,Standard,0.01302308014563953,I208,K208,PM,2022,Northern Ireland
Motorcycle - 4-stroke - >750-cc,7Euro 2,2,Standard,0.05484866676389814,I209,K209,PM,2022,Northern Ireland
Motorcycle - 4-stroke - >750-cc,7Euro 3,3,Standard,0.42064631786073076,I210,K210,PM,2022,Northern Ireland
Motorcycle - 4-stroke - >750-cc,7Euro 4,4,Standard,0.2904612057559275,I211,K211,PM,2022,Northern Ireland
Motorcycle - 4-stroke - >750-cc,7Euro 5,5,Standard,0.22102072947380402,I212,K212,PM,2022,Northern Ireland
Hybrid Buses - Single Decker,5Euro IV,4,Standard,0.0,I325,K325,PM,2022,Northern Ireland
Hybrid Buses - Single Decker,6Euro V_EGR,5,EGR,0.1969741271020162,I326,K326,PM,2022,Northern Ireland
Hybrid Buses - Single Decker,7Euro V_SCR,5,SCR,0.5909223813060487,I327,K327,PM,2022,Northern Ireland
Hybrid Buses - Single Decker,8Euro VI,6,Standard,0.21210349159193506,I328,K328,PM,2022,Northern Ireland
Hybrid Buses - Double Decker,5Euro IV,4,Standard,0.0,I329,K329,PM,2022,Northern Ireland
Hybrid Buses - Double Decker,6Euro V_EGR,5,EGR,0.1969741271020162,I330,K330,PM,2022,Northern Ireland
Hybrid Buses - Double Decker,7Euro V_SCR,5,SCR,0.5909223813060487,I331,K331,PM,2022,Northern Ireland
Hybrid Buses - Double Decker,8Euro VI,6,Standard,0.21210349159193506,I332,K332,PM,2022,Northern Ireland
Hybrid Buses - Articulated,5Euro IV,4,Standard,0.0,I333,K333,PM,2022,Northern Ireland
Hybrid Buses - Articulated,6Euro V_EGR,5,EGR,0.1969741271020162,I334,K334,PM,2022,Northern Ireland
Hybrid Buses - Articulated,7Euro V_SCR,5,SCR,0.5909223813060487,I335,K335,PM,2022,Northern Ireland
Hybrid Buses - Articulated,8Euro VI,6,Standard,0.21210349159193506,I336,K336,PM,2022,Northern Ireland
Petrol Car,1Pre-Euro 1,0,Standard,0.0,B69,D69,NOx,2023,Northern Ireland
Petrol Car,2Euro 1,1,Standard,0.0,B70,D70,NOx,2023,Northern Ireland
Petrol Car,3Euro 2,2,Standard,0.0,B71,D71,NOx,2023,Northern Ireland
Petrol Car,4Euro 3,3,Standard,0.005010923161361272,B72,D72,NOx,2023,Northern Ireland
Petrol Car,5Euro 4,4,Standard,0.03786471732465702,B73,D73,NOx,2023,Northern Ireland
Petrol Car,6Euro 5,5,Standard,0.1584292596152834,B74,D74,NOx,2023,Northern Ireland
Petrol Car,7Euro 6,6,Standard,0.11460072215420532,B75,D75,NOx,2023,Northern Ireland
Petrol Car,7Euro 6c,6,c,0.6840943777444932,B76,D76,NOx,2023,Northern Ireland
Diesel Car,1Pre-Euro 1,0,Standard,0.0,B79,D79,NOx,2023,Northern Ireland
Diesel Car,2Euro 1,1,Standard,0.0,B80,D80,NOx,2023,Northern Ireland
Diesel Car,3Euro 2,2,Standard,0.0,B81,D81,NOx,2023,Northern Ireland
Diesel Car,4Euro 3,3,Standard,0.002979931178892063,B82,D82,NOx,2023,Northern Ireland
Diesel Car,5Euro 4,4,Standard,0.03282298577411067,B83,D83,NOx,2023,Northern Ireland
Diesel Car,6Euro 5,5,Standard,0.19023972083426385,B84,D84,NOx,2023,Northern Ireland
Diesel Car,7Euro 6,6,Standard,0.1314430882753332,B85,D85,NOx,2023,Northern Ireland
Diesel Car,7Euro 6c,6,c,0.24578419116630515,B86,D86,NOx,2023,Northern Ireland
Diesel Car,7Euro 6d,6,d,0.39673008277109517,B87,D87,NOx,2023,Northern Ireland
Petrol LGV,1Pre-Euro 1,0,Standard,0.0,B91,D91,NOx,2023,Northern Ireland
Petrol LGV,2Euro 1,1,Standard,0.0,B92,D92,NOx,2023,Northern Ireland
Petrol LGV,3Euro 2,2,Standard,0.0,B93,D93,NOx,2023,Northern Ireland
Petrol LGV,4Euro 3,3,Standard,0.009065651291047227,B94,D94,NOx,2023,Northern Ireland
Petrol LGV,5Euro 4,4,Standard,0.03190789887946361,B95,D95,NOx,2023,Northern Ireland
Petrol LGV,6Euro 5,5,Standard,0.11822703117908,B96,D96,NOx,2023,Northern Ireland
Petrol LGV,7Euro 6,6,Standard,0.09609630754004611,B97,D97,NOx,2023,Northern Ireland
Petrol LGV,7Euro 6c,6,c,0.7447031111103627,B98,D98,NOx,2023,Northern Ireland
Diesel LGV,1Pre-Euro 1,0,Standard,0.0,B101,D101,NOx,2023,Northern Ireland
Diesel LGV,2Euro 1,1,Standard,0.0,B102,D102,NOx,2023,Northern Ireland
Diesel LGV,3Euro 2,2,Standard,0.0,B103,D103,NOx,2023,Northern Ireland
Diesel LGV,4Euro 3,3,Standard,0.004544785229492008,B104,D104,NOx,2023,Northern Ireland
Diesel LGV,5Euro 4,4,Standard,0.034255428592384014,B105,D105,NOx,2023,Northern Ireland
Diesel LGV,6Euro 5,5,Standard,0.14760711945681534,B106,D106,NOx,2023,Northern Ireland
Diesel LGV,7Euro 6,6,Standard,0.10331920636277162,B107,D107,NOx,2023,Northern Ireland
Diesel LGV,7Euro 6c,6,c,0.25391511559193747,B108,D108,NOx,2023,Northern Ireland
Diesel LGV,7Euro 6d,6,d,0.45635834476659937,B109,D109,NOx,2023,Northern Ireland
Rigid HGV,1Pre-Euro I,0,Standard,0.0,B114,D114,NOx,2023,Northern Ireland
Rigid HGV,2Euro I,1,Standard,0.0,B115,D115,NOx,2023,Northern Ireland
Rigid HGV,3Euro II,2,Standard,0.0,B116,D116,NOx,2023,Northern Ireland
Rigid HGV,4Euro III,3,Standard,0.009245093627110169,B117,D117,NOx,2023,Northern Ireland
Rigid HGV,5Euro IV,4,Standard,0.011791024445212947,B118,D118,NOx,2023,Northern Ireland
Rigid HGV,6Euro V_EGR,5,EGR,0.017535787681299205,B119,D119,NOx,2023,Northern Ireland
Rigid HGV,7Euro V_SCR,5,SCR,0.05260736304389761,B120,D120,NOx,2023,Northern Ireland
Rigid HGV,8Euro VI,6,Standard,0.90882073120248,B121,D121,NOx,2023,Northern Ireland
Rigid HGV,9Euro II SCRRF,2,SCR,0.0,B122,D122,NOx,2023,Northern Ireland
Rigid HGV,10Euro III SCRRF,3,SCR,0.0,B123,D123,NOx,2023,Northern Ireland
Rigid HGV,11Euro IV SCRRF,4,SCR,0.0,B124,D124,NOx,2023,Northern Ireland
Rigid HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B125,D125,NOx,2023,Northern Ireland
Artic HGV,1Pre-Euro I,0,Standard,0.0,B130,D130,NOx,2023,Northern Ireland
Artic HGV,2Euro I,1,Standard,0.0,B131,D131,NOx,2023,Northern Ireland
Artic HGV,3Euro II,2,Standard,0.0,B132,D132,NOx,2023,Northern Ireland
Artic HGV,4Euro III,3,Standard,0.0007775905607874519,B133,D133,NOx,2023,Northern Ireland
Artic HGV,5Euro IV,4,Standard,0.0014922297388021025,B134,D134,NOx,2023,Northern Ireland
Artic HGV,6Euro V_EGR,5,EGR,0.005528915867784107,B135,D135,NOx,2023,Northern Ireland
Artic HGV,7Euro V_SCR,5,SCR,0.016586747603352322,B136,D136,NOx,2023,Northern Ireland
Artic HGV,8Euro VI,6,Standard,0.975614516229274,B137,D137,NOx,2023,Northern Ireland
Artic HGV,9Euro II SCRRF,2,SCR,0.0,B138,D138,NOx,2023,Northern Ireland
Artic HGV,10Euro III SCRRF,3,SCR,0.0,B139,D139,NOx,2023,Northern Ireland
Artic HGV,11Euro IV SCRRF,4,SCR,0.0,B140,D140,NOx,2023,Northern Ireland
Artic HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B141,D141,NOx,2023,Northern Ireland
Buses,1Pre-Euro I,0,Standard,0.0,B146,D146,NOx,2023,Northern Ireland
Buses,2Euro I,1,Standard,0.0,B147,D147,NOx,2023,Northern Ireland
Buses,3Euro II,2,Standard,0.0,B148,D148,NOx,2023,Northern Ireland
Buses,4Euro III,3,Standard,0.027424192272994308,B149,D149,NOx,2023,Northern Ireland
Buses,5Euro IV,4,Standard,0.023355987968982157,B150,D150,NOx,2023,Northern Ireland
Buses,6Euro V_EGR,5,EGR,0.0276495007982663,B151,D151,NOx,2023,Northern Ireland
Buses,7Euro V_SCR,5,SCR,0.08294850239479891,B152,D152,NOx,2023,Northern Ireland
Buses,8Euro VI,6,Standard,0.8386218165649583,B153,D153,NOx,2023,Northern Ireland
Buses,9Euro II SCRRF,2,SCR,0.0,B154,D154,NOx,2023,Northern Ireland
Buses,10Euro III SCRRF,3,SCR,0.0,B155,D155,NOx,2023,Northern Ireland
Buses,11Euro IV SCRRF,4,SCR,0.0,B156,D156,NOx,2023,Northern Ireland
Buses,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B157,D157,NOx,2023,Northern Ireland
Coaches,1Pre-Euro I,0,Standard,0.0,B161,D161,NOx,2023,Northern Ireland
Coaches,2Euro I,1,Standard,0.0,B162,D162,NOx,2023,Northern Ireland
Coaches,3Euro II,2,Standard,0.0,B163,D163,NOx,2023,Northern Ireland
Coaches,4Euro III,3,Standard,0.027424192272994308,B164,D164,NOx,2023,Northern Ireland
Coaches,5Euro IV,4,Standard,0.023355987968982157,B165,D165,NOx,2023,Northern Ireland
Coaches,6Euro V_EGR,5,EGR,0.0276495007982663,B166,D166,NOx,2023,Northern Ireland
Coaches,7Euro V_SCR,5,SCR,0.08294850239479891,B167,D167,NOx,2023,Northern Ireland
Coaches,8Euro VI,6,Standard,0.8386218165649583,B168,D168,NOx,2023,Northern Ireland
Coaches,9Euro II SCRRF,2,SCR,0.0,B169,D169,NOx,2023,Northern Ireland
Coaches,10Euro III SCRRF,3,SCR,0.0,B170,D170,NOx,2023,Northern Ireland
Coaches,11Euro IV SCRRF,4,SCR,0.0,B171,D171,NOx,2023,Northern Ireland
Coaches,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B172,D172,NOx,2023,Northern Ireland
Full Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,B218,D218,NOx,2023,Northern Ireland
Full Hybrid Petrol Car,4Euro 3,3,Standard,0.00010132131363402348,B219,D219,NOx,2023,Northern Ireland
Full Hybrid Petrol Car,5Euro 4,4,Standard,0.0064167676074476316,B220,D220,NOx,2023,Northern Ireland
Full Hybrid Petrol Car,6Euro 5,5,Standard,0.051530597488101744,B221,D221,NOx,2023,Northern Ireland
Full Hybrid Petrol Car,7Euro 6,6,Standard,0.07118164918367517,B222,D222,NOx,2023,Northern Ireland
Full Hybrid Petrol Car,7Euro 6c,6,c,0.8707696644071413,B223,D223,NOx,2023,Northern Ireland
Plugin Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,B226,D226,NOx,2023,Northern Ireland
Plugin Hybrid Petrol Car,6Euro 5,5,Standard,0.030944023179816676,B227,D227,NOx,2023,Northern Ireland
Plugin Hybrid Petrol Car,7Euro 6,6,Standard,0.06843119253445301,B228,D228,NOx,2023,Northern Ireland
Plugin Hybrid Petrol Car,7Euro 6c,6,c,0.9006247842857303,B229,D229,NOx,2023,Northern Ireland
Full Diesel Hybrid Car,6Euro 5,5,Standard,0.007860861102394411,B231,D231,NOx,2023,Northern Ireland
Full Diesel Hybrid Car,7Euro 6,6,Standard,0.02472078165054639,B232,D232,NOx,2023,Northern Ireland
Full Diesel Hybrid Car,7Euro 6c,6,c,0.18782799359005473,B233,D233,NOx,2023,Northern Ireland
Full Diesel Hybrid Car,7Euro 6d,6,d,0.7795903636570045,B234,D234,NOx,2023,Northern Ireland
E85 Bioethanol Car,1Pre-Euro 1,0,Standard,0.0,B242,D242,NOx,2023,Northern Ireland
E85 Bioethanol Car,2Euro 1,1,Standard,0.0,B243,D243,NOx,2023,Northern Ireland
E85 Bioethanol Car,3Euro 2,2,Standard,0.0,B244,D244,NOx,2023,Northern Ireland
E85 Bioethanol Car,4Euro 3,3,Standard,0.005010923161361272,B245,D245,NOx,2023,Northern Ireland
E85 Bioethanol Car,5Euro 4,4,Standard,0.03786471732465702,B246,D246,NOx,2023,Northern Ireland
E85 Bioethanol Car,6Euro 5,5,Standard,0.1584292596152834,B247,D247,NOx,2023,Northern Ireland
E85 Bioethanol Car,7Euro 6,6,Standard,0.11460072215420532,B248,D248,NOx,2023,Northern Ireland
E85 Bioethanol Car,7Euro 6c,6,c,0.6840943777444932,B249,D249,NOx,2023,Northern Ireland
LPG Car,2Euro 1,1,Standard,0.0,B252,D252,NOx,2023,Northern Ireland
LPG Car,3Euro 2,2,Standard,0.0,B253,D253,NOx,2023,Northern Ireland
LPG Car,4Euro 3,3,Standard,0.005007307829310433,B254,D254,NOx,2023,Northern Ireland
LPG Car,5Euro 4,4,Standard,0.037837398301448805,B255,D255,NOx,2023,Northern Ireland
LPG Car,6Euro 5,5,Standard,0.158314954454012,B256,D256,NOx,2023,Northern Ireland
LPG Car,7Euro 6,6,Standard,0.7988403394152288,B257,D257,NOx,2023,Northern Ireland
Full Hybrid Petrol LGV,5Euro 4,4,Standard,0.032141420899842885,B261,D261,NOx,2023,Northern Ireland
Full Hybrid Petrol LGV,6Euro 5,5,Standard,0.11909229075911931,B262,D262,NOx,2023,Northern Ireland
Full Hybrid Petrol LGV,7Euro 6,6,Standard,0.09700685379274336,B263,D263,NOx,2023,Northern Ireland
Full Hybrid Petrol LGV,7Euro 6c,6,c,0.7517594345482944,B264,D264,NOx,2023,Northern Ireland
Plug-In Hybrid Petrol LGV,1Pre-Euro 1,0,Standard,0.0,B267,D267,NOx,2023,Northern Ireland
Plug-In Hybrid Petrol LGV,6Euro 5,5,Standard,0.12327817569588441,B268,D268,NOx,2023,Northern Ireland
Plug-In Hybrid Petrol LGV,7Euro 6,6,Standard,0.10020193661721391,B269,D269,NOx,2023,Northern Ireland
Plug-In Hybrid Petrol LGV,7Euro 6c,6,c,0.7765198876869017,B270,D270,NOx,2023,Northern Ireland
E85 Bioethanol LGV,1Pre-Euro 1,0,Standard,0.0,B278,D278,NOx,2023,Northern Ireland
E85 Bioethanol LGV,2Euro 1,1,Standard,0.0,B279,D279,NOx,2023,Northern Ireland
E85 Bioethanol LGV,3Euro 2,2,Standard,0.0,B280,D280,NOx,2023,Northern Ireland
E85 Bioethanol LGV,4Euro 3,3,Standard,0.009065651291047227,B281,D281,NOx,2023,Northern Ireland
E85 Bioethanol LGV,5Euro 4,4,Standard,0.03190789887946361,B282,D282,NOx,2023,Northern Ireland
E85 Bioethanol LGV,6Euro 5,5,Standard,0.11822703117908,B283,D283,NOx,2023,Northern Ireland
E85 Bioethanol LGV,7Euro 6,6,Standard,0.09609630754004611,B284,D284,NOx,2023,Northern Ireland
E85 Bioethanol LGV,7Euro 6c,6,c,0.7447031111103627,B285,D285,NOx,2023,Northern Ireland
LPG LGV,2Euro 1,1,Standard,0.0,B288,D288,NOx,2023,Northern Ireland
LPG LGV,3Euro 2,2,Standard,0.0,B289,D289,NOx,2023,Northern Ireland
LPG LGV,4Euro 3,3,Standard,0.009049360658007545,B290,D290,NOx,2023,Northern Ireland
LPG LGV,5Euro 4,4,Standard,0.03185056159005938,B291,D291,NOx,2023,Northern Ireland
LPG LGV,6Euro 5,5,Standard,0.11801458166845173,B292,D292,NOx,2023,Northern Ireland
LPG LGV,7Euro 6,6,Standard,0.8410854960834814,B293,D293,NOx,2023,Northern Ireland
B100 Rigid HGV,4Euro III,3,Standard,0.00924509362711017,B297,D297,NOx,2023,Northern Ireland
B100 Rigid HGV,5Euro IV,4,Standard,0.011791024445212949,B298,D298,NOx,2023,Northern Ireland
B100 Rigid HGV,6Euro V_EGR,5,EGR,0.01753578768129921,B299,D299,NOx,2023,Northern Ireland
B100 Rigid HGV,7Euro V_SCR,5,SCR,0.05260736304389762,B300,D300,NOx,2023,Northern Ireland
B100 Rigid HGV,8Euro VI,6,Standard,0.9088207312024801,B301,D301,NOx,2023,Northern Ireland
B100 Rigid HGV,9Euro II SCRRF,2,SCR,0.0,B302,D302,NOx,2023,Northern Ireland
B100 Rigid HGV,10Euro III SCRRF,3,SCR,0.0,B303,D303,NOx,2023,Northern Ireland
B100 Rigid HGV,11Euro IV SCRRF,4,SCR,0.0,B304,D304,NOx,2023,Northern Ireland
B100 Rigid HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B305,D305,NOx,2023,Northern Ireland
B100 Artic HGV,4Euro III,3,Standard,0.0007775905607874519,B310,D310,NOx,2023,Northern Ireland
B100 Artic HGV,5Euro IV,4,Standard,0.0014922297388021025,B311,D311,NOx,2023,Northern Ireland
B100 Artic HGV,6Euro V_EGR,5,EGR,0.005528915867784107,B312,D312,NOx,2023,Northern Ireland
B100 Artic HGV,7Euro V_SCR,5,SCR,0.016586747603352322,B313,D313,NOx,2023,Northern Ireland
B100 Artic HGV,8Euro VI,6,Standard,0.975614516229274,B314,D314,NOx,2023,Northern Ireland
B100 Artic HGV,9Euro II SCRRF,2,SCR,0.0,B315,D315,NOx,2023,Northern Ireland
B100 Artic HGV,10Euro III SCRRF,3,SCR,0.0,B316,D316,NOx,2023,Northern Ireland
B100 Artic HGV,11Euro IV SCRRF,4,SCR,0.0,B317,D317,NOx,2023,Northern Ireland
B100 Artic HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B318,D318,NOx,2023,Northern Ireland
Biodiesel Buses,2Euro I,1,Standard,0.0,B353,D353,NOx,2023,Northern Ireland
Biodiesel Buses,3Euro II,2,Standard,0.0,B354,D354,NOx,2023,Northern Ireland
Biodiesel Buses,4Euro III,3,Standard,0.027424192272994308,B355,D355,NOx,2023,Northern Ireland
Biodiesel Buses,5Euro IV,4,Standard,0.023355987968982157,B356,D356,NOx,2023,Northern Ireland
Biodiesel Buses,6Euro V_EGR,5,EGR,0.0276495007982663,B357,D357,NOx,2023,Northern Ireland
Biodiesel Buses,7Euro V_SCR,5,SCR,0.08294850239479891,B358,D358,NOx,2023,Northern Ireland
Biodiesel Buses,8Euro VI,6,Standard,0.8386218165649583,B359,D359,NOx,2023,Northern Ireland
Biodiesel Buses,9Euro II SCRRF,2,SCR,0.0,B360,D360,NOx,2023,Northern Ireland
Biodiesel Buses,10Euro III SCRRF,3,SCR,0.0,B361,D361,NOx,2023,Northern Ireland
Biodiesel Buses,11Euro IV SCRRF,4,SCR,0.0,B362,D362,NOx,2023,Northern Ireland
Biodiesel Buses,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B363,D363,NOx,2023,Northern Ireland
Biodiesel Coaches,2Euro I,1,Standard,0.0,B367,D367,NOx,2023,Northern Ireland
Biodiesel Coaches,3Euro II,2,Standard,0.0,B368,D368,NOx,2023,Northern Ireland
Biodiesel Coaches,4Euro III,3,Standard,0.027424192272994308,B369,D369,NOx,2023,Northern Ireland
Biodiesel Coaches,5Euro IV,4,Standard,0.023355987968982157,B370,D370,NOx,2023,Northern Ireland
Biodiesel Coaches,6Euro V_EGR,5,EGR,0.0276495007982663,B371,D371,NOx,2023,Northern Ireland
Biodiesel Coaches,7Euro V_SCR,5,SCR,0.08294850239479891,B372,D372,NOx,2023,Northern Ireland
Biodiesel Coaches,8Euro VI,6,Standard,0.8386218165649583,B373,D373,NOx,2023,Northern Ireland
Biodiesel Coaches,9Euro II SCRRF,2,SCR,0.0,B374,D374,NOx,2023,Northern Ireland
Biodiesel Coaches,10Euro III SCRRF,3,SCR,0.0,B375,D375,NOx,2023,Northern Ireland
Biodiesel Coaches,11Euro IV SCRRF,4,SCR,0.0,B376,D376,NOx,2023,Northern Ireland
Biodiesel Coaches,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B377,D377,NOx,2023,Northern Ireland
Motorcycle - 0-50cc,1_Pre-Euro 1,0,Standard,0.0,C177,D177,NOx,2023,Northern Ireland
Motorcycle - 0-50cc,1Euro 1,1,Standard,0.0,C178,D178,NOx,2023,Northern Ireland
Motorcycle - 0-50cc,1Euro 2,2,Standard,0.01846883063689579,C179,D179,NOx,2023,Northern Ireland
Motorcycle - 0-50cc,1Euro 3,3,Standard,0.30338439550229895,C180,D180,NOx,2023,Northern Ireland
Motorcycle - 0-50cc,1Euro 4,4,Standard,0.20390146892183136,C181,D181,NOx,2023,Northern Ireland
Motorcycle - 0-50cc,1Euro 5,5,Standard,0.4742453049389738,C182,D182,NOx,2023,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Pre-Euro 1,0,Standard,0.0,C183,D183,NOx,2023,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 1,1,Standard,0.0,C184,D184,NOx,2023,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 2,2,Standard,0.01160296011951537,C185,D185,NOx,2023,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 3,3,Standard,0.257746976644315,C186,D186,NOx,2023,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 4,4,Standard,0.27625077886855454,C187,D187,NOx,2023,Northern Ireland
Motorcycle - 2-stroke - 50-100cc,2Euro 5,5,Standard,0.4543992843676151,C188,D188,NOx,2023,Northern Ireland
