vehicle,euroclass,poltype,proportion,year,area
Full Hybrid Petrol Car,6,NOx,0.9911183012887163,2028,England (not London)
Full Hybrid Petrol Car,6,PM,0.9911183012887163,2028,England (not London)
Hybrid Buses - Double Decker,0,NOx,0.0,2029,England (not London)
Hybrid Buses - Double Decker,0,PM,0.0,2029,England (not London)
Hybrid Buses - Double Decker,1,NOx,0.0,2029,England (not London)
Hybrid Buses - Double Decker,1,PM,0.0,2029,England (not London)
Hybrid Buses - Double Decker,2,NOx,0.0,2029,England (not London)
Hybrid Buses - Double Decker,2,PM,0.0,2029,England (not London)
Hybrid Buses - Double Decker,3,NOx,0.0,2029,England (not London)
Hybrid Buses - Double Decker,3,PM,0.0,2029,England (not London)
Hybrid Buses - Double Decker,4,NOx,0.0,2029,England (not London)
Hybrid Buses - Double Decker,4,PM,0.0,2029,England (not London)
Hybrid Buses - Double Decker,5,NOx,0.7572107941552164,2029,England (not London)
Hybrid Buses - Double Decker,5,PM,0.7572107941552164,2029,England (not London)
Hybrid Buses - Double Decker,6,NOx,0.24278920584478364,2029,England (not London)
Hybrid Buses - Double Decker,6,PM,0.24278920584478364,2029,England (not London)
LPG LGV,0,NOx,0.0,2029,England (not London)
LPG LGV,0,PM,0.0,2029,England (not London)
LPG LGV,1,NOx,0.0,2029,England (not London)
LPG LGV,1,PM,0.0,2029,England (not London)
LPG LGV,2,NOx,0.0,2029,England (not London)
LPG LGV,2,PM,0.0,2029,England (not London)
LPG LGV,3,NOx,0.0,2029,England (not London)
LPG LGV,3,PM,0.0,2029,England (not London)
LPG LGV,4,NOx,0.0005281070177843263,2029,England (not London)
LPG LGV,4,PM,0.0005281070177843263,2029,England (not London)
LPG LGV,5,NOx,0.005485305938552799,2029,England (not London)
LPG LGV,5,PM,0.005485305938552799,2029,England (not London)
LPG LGV,6,NOx,0.9939865870436629,2029,England (not London)
LPG LGV,6,PM,0.9939865870436629,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,0,NOx,0.0,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,0,PM,0.0,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,1,NOx,0.0,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,1,PM,0.0,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,2,NOx,0.0,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,2,PM,0.0,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,3,NOx,0.07125147679594089,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,3,PM,0.07125147679594089,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,4,NOx,0.13470605488269619,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,4,PM,0.13470605488269619,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,5,NOx,0.7940424683213628,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,5,PM,0.7940424683213628,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,6,NOx,0.0,2029,England (not London)
Motorcycle - 2-stroke - 50-100cc,6,PM,0.0,2029,England (not London)
LPG Car,0,NOx,0.0,2029,England (not London)
LPG Car,0,PM,0.0,2029,England (not London)
LPG Car,1,NOx,0.0,2029,England (not London)
LPG Car,1,PM,0.0,2029,England (not London)
LPG Car,2,NOx,0.0,2029,England (not London)
LPG Car,2,PM,0.0,2029,England (not London)
LPG Car,3,NOx,0.0,2029,England (not London)
LPG Car,3,PM,0.0,2029,England (not London)
LPG Car,4,NOx,0.0011887199071298907,2029,England (not London)
LPG Car,4,PM,0.0011887199071298907,2029,England (not London)
LPG Car,5,NOx,0.020478516656922286,2029,England (not London)
LPG Car,5,PM,0.020478516656922286,2029,England (not London)
LPG Car,6,NOx,0.9783327634359478,2029,England (not London)
LPG Car,6,PM,0.9783327634359478,2029,England (not London)
Hybrid Buses - Single Decker,0,NOx,0.0,2029,England (not London)
Hybrid Buses - Single Decker,0,PM,0.0,2029,England (not London)
Hybrid Buses - Single Decker,1,NOx,0.0,2029,England (not London)
Hybrid Buses - Single Decker,1,PM,0.0,2029,England (not London)
Hybrid Buses - Single Decker,2,NOx,0.0,2029,England (not London)
Hybrid Buses - Single Decker,2,PM,0.0,2029,England (not London)
Hybrid Buses - Single Decker,3,NOx,0.0,2029,England (not London)
Hybrid Buses - Single Decker,3,PM,0.0,2029,England (not London)
Hybrid Buses - Single Decker,4,NOx,0.0,2029,England (not London)
Hybrid Buses - Single Decker,4,PM,0.0,2029,England (not London)
Hybrid Buses - Single Decker,5,NOx,0.7572107941552164,2029,England (not London)
Hybrid Buses - Single Decker,5,PM,0.7572107941552164,2029,England (not London)
Hybrid Buses - Single Decker,6,NOx,0.24278920584478364,2029,England (not London)
Hybrid Buses - Single Decker,6,PM,0.24278920584478364,2029,England (not London)
Biodiesel Buses,0,NOx,0.0,2029,England (not London)
Biodiesel Buses,0,PM,0.0,2029,England (not London)
Biodiesel Buses,1,NOx,0.0,2029,England (not London)
Biodiesel Buses,1,PM,0.0,2029,England (not London)
Biodiesel Buses,2,NOx,0.0,2029,England (not London)
Biodiesel Buses,2,PM,0.0,2029,England (not London)
Biodiesel Buses,3,NOx,0.0,2029,England (not London)
Biodiesel Buses,3,PM,0.0,2029,England (not London)
Biodiesel Buses,4,NOx,0.0,2029,England (not London)
Biodiesel Buses,4,PM,0.0,2029,England (not London)
Biodiesel Buses,5,NOx,0.024986321921817406,2029,England (not London)
Biodiesel Buses,5,PM,0.024986321921817406,2029,England (not London)
Biodiesel Buses,6,NOx,0.9750136780781826,2029,England (not London)
Biodiesel Buses,6,PM,0.9750136780781826,2029,England (not London)
Motorcycle - 0-50cc,0,NOx,0.0,2029,England (not London)
Motorcycle - 0-50cc,0,PM,0.0,2029,England (not London)
Motorcycle - 0-50cc,1,NOx,0.0,2029,England (not London)
Motorcycle - 0-50cc,1,PM,0.0,2029,England (not London)
Motorcycle - 0-50cc,2,NOx,0.0,2029,England (not London)
Motorcycle - 0-50cc,2,PM,0.0,2029,England (not London)
Motorcycle - 0-50cc,3,NOx,0.07193690890937711,2029,England (not London)
Motorcycle - 0-50cc,3,PM,0.07193690890937711,2029,England (not London)
Motorcycle - 0-50cc,4,NOx,0.0747114056490658,2029,England (not London)
Motorcycle - 0-50cc,4,PM,0.0747114056490658,2029,England (not London)
Motorcycle - 0-50cc,5,NOx,0.8533516854415572,2029,England (not London)
Motorcycle - 0-50cc,5,PM,0.8533516854415572,2029,England (not London)
Motorcycle - 0-50cc,6,NOx,0.0,2029,England (not London)
Motorcycle - 0-50cc,6,PM,0.0,2029,England (not London)
B100 Rigid HGV,0,NOx,0.0,2029,England (not London)
B100 Rigid HGV,0,PM,0.0,2029,England (not London)
B100 Rigid HGV,1,NOx,0.0,2029,England (not London)
B100 Rigid HGV,1,PM,0.0,2029,England (not London)
B100 Rigid HGV,2,NOx,0.0,2029,England (not London)
B100 Rigid HGV,2,PM,0.0,2029,England (not London)
B100 Rigid HGV,3,NOx,0.0,2029,England (not London)
B100 Rigid HGV,3,PM,0.0,2029,England (not London)
B100 Rigid HGV,4,NOx,0.0,2029,England (not London)
B100 Rigid HGV,4,PM,0.0,2029,England (not London)
B100 Rigid HGV,5,NOx,0.008049619244140679,2029,England (not London)
B100 Rigid HGV,5,PM,0.008049619244140679,2029,England (not London)
B100 Rigid HGV,6,NOx,0.9919503807558593,2029,England (not London)
B100 Rigid HGV,6,PM,0.9919503807558593,2029,England (not London)
B100 Artic HGV,0,NOx,0.0,2029,England (not London)
B100 Artic HGV,0,PM,0.0,2029,England (not London)
B100 Artic HGV,1,NOx,0.0,2029,England (not London)
B100 Artic HGV,1,PM,0.0,2029,England (not London)
B100 Artic HGV,2,NOx,0.0,2029,England (not London)
B100 Artic HGV,2,PM,0.0,2029,England (not London)
B100 Artic HGV,3,NOx,0.0,2029,England (not London)
B100 Artic HGV,3,PM,0.0,2029,England (not London)
B100 Artic HGV,4,NOx,0.0,2029,England (not London)
B100 Artic HGV,4,PM,0.0,2029,England (not London)
B100 Artic HGV,5,NOx,0.0012018150914649994,2029,England (not London)
B100 Artic HGV,5,PM,0.0012018150914649994,2029,England (not London)
B100 Artic HGV,6,NOx,0.998798184908535,2029,England (not London)
B100 Artic HGV,6,PM,0.998798184908535,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,0,NOx,0.0,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,0,PM,0.0,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,1,NOx,0.0,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,1,PM,0.0,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,2,NOx,0.0,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,2,PM,0.0,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,3,NOx,0.07125147679594089,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,3,PM,0.07125147679594089,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,4,NOx,0.13470605488269619,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,4,PM,0.13470605488269619,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,5,NOx,0.7940424683213628,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,5,PM,0.7940424683213628,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,6,NOx,0.0,2029,England (not London)
Motorcycle - 4-stroke - 50-150cc,6,PM,0.0,2029,England (not London)
Full Hybrid Petrol LGV,0,NOx,0.0,2029,England (not London)
Full Hybrid Petrol LGV,0,PM,0.0,2029,England (not London)
Full Hybrid Petrol LGV,1,NOx,0.0,2029,England (not London)
Full Hybrid Petrol LGV,1,PM,0.0,2029,England (not London)
Full Hybrid Petrol LGV,2,NOx,0.0,2029,England (not London)
Full Hybrid Petrol LGV,2,PM,0.0,2029,England (not London)
Full Hybrid Petrol LGV,3,NOx,0.0,2029,England (not London)
Full Hybrid Petrol LGV,3,PM,0.0,2029,England (not London)
Full Hybrid Petrol LGV,4,NOx,0.0005281070177843262,2029,England (not London)
Full Hybrid Petrol LGV,4,PM,0.0005281070177843262,2029,England (not London)
Full Hybrid Petrol LGV,5,NOx,0.005485305938552799,2029,England (not London)
Full Hybrid Petrol LGV,5,PM,0.005485305938552799,2029,England (not London)
Full Hybrid Petrol LGV,6,NOx,0.9939865870436628,2029,England (not London)
Full Hybrid Petrol LGV,6,PM,0.9939865870436628,2029,England (not London)
Diesel Car,0,NOx,0.0,2029,England (not London)
Diesel Car,0,PM,0.0,2029,England (not London)
Diesel Car,1,NOx,0.0,2029,England (not London)
Diesel Car,1,PM,0.0,2029,England (not London)
Diesel Car,2,NOx,0.0,2029,England (not London)
Diesel Car,2,PM,0.0,2029,England (not London)
Diesel Car,3,NOx,0.0,2029,England (not London)
Diesel Car,3,PM,0.0,2029,England (not London)
Diesel Car,4,NOx,0.0011648878344734232,2029,England (not London)
Diesel Car,4,PM,0.0011648878344734234,2029,England (not London)
Diesel Car,5,NOx,0.026804214489944158,2029,England (not London)
Diesel Car,5,PM,0.026804214489944158,2029,England (not London)
Diesel Car,6,NOx,0.9720308976755824,2029,England (not London)
Diesel Car,6,PM,0.9720308976755824,2029,England (not London)
E85 Bioethanol Car,0,NOx,0.0,2029,England (not London)
E85 Bioethanol Car,0,PM,0.0,2029,England (not London)
E85 Bioethanol Car,1,NOx,0.0,2029,England (not London)
E85 Bioethanol Car,1,PM,0.0,2029,England (not London)
E85 Bioethanol Car,2,NOx,0.0,2029,England (not London)
E85 Bioethanol Car,2,PM,0.0,2029,England (not London)
E85 Bioethanol Car,3,NOx,0.0,2029,England (not London)
E85 Bioethanol Car,3,PM,0.0,2029,England (not London)
E85 Bioethanol Car,4,NOx,0.0011894940062291048,2029,England (not London)
E85 Bioethanol Car,4,PM,0.0011894940062291048,2029,England (not London)
E85 Bioethanol Car,5,NOx,0.020491852347863677,2029,England (not London)
E85 Bioethanol Car,5,PM,0.020491852347863677,2029,England (not London)
E85 Bioethanol Car,6,NOx,0.9783186536459073,2029,England (not London)
E85 Bioethanol Car,6,PM,0.9783186536459073,2029,England (not London)
Plug-In Hybrid Petrol LGV,0,NOx,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,0,PM,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,1,NOx,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,1,PM,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,2,NOx,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,2,PM,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,3,NOx,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,3,PM,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,4,NOx,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,4,PM,0.0,2029,England (not London)
Plug-In Hybrid Petrol LGV,5,NOx,0.005497942577461796,2029,England (not London)
Plug-In Hybrid Petrol LGV,5,PM,0.005488204297757478,2029,England (not London)
Plug-In Hybrid Petrol LGV,6,NOx,0.9945020574225382,2029,England (not London)
Plug-In Hybrid Petrol LGV,6,PM,0.9945117957022426,2029,England (not London)
Biodiesel Coaches,0,NOx,0.0,2029,England (not London)
Biodiesel Coaches,0,PM,0.0,2029,England (not London)
Biodiesel Coaches,1,NOx,0.0,2029,England (not London)
Biodiesel Coaches,1,PM,0.0,2029,England (not London)
Biodiesel Coaches,2,NOx,0.0,2029,England (not London)
Biodiesel Coaches,2,PM,0.0,2029,England (not London)
Biodiesel Coaches,3,NOx,0.0,2029,England (not London)
Biodiesel Coaches,3,PM,0.0,2029,England (not London)
Biodiesel Coaches,4,NOx,0.0,2029,England (not London)
Biodiesel Coaches,4,PM,0.0,2029,England (not London)
Biodiesel Coaches,5,NOx,0.024986321921817406,2029,England (not London)
Biodiesel Coaches,5,PM,0.024986321921817406,2029,England (not London)
Biodiesel Coaches,6,NOx,0.9750136780781826,2029,England (not London)
Biodiesel Coaches,6,PM,0.9750136780781826,2029,England (not London)
Buses,0,NOx,0.0,2029,England (not London)
Buses,0,PM,0.0,2029,England (not London)
Buses,1,NOx,0.0,2029,England (not London)
Buses,1,PM,0.0,2029,England (not London)
Buses,2,NOx,0.0,2029,England (not London)
Buses,2,PM,0.0,2029,England (not London)
Buses,3,NOx,0.0,2029,England (not London)
Buses,3,PM,0.0,2029,England (not London)
Buses,4,NOx,0.0,2029,England (not London)
Buses,4,PM,0.0,2029,England (not London)
Buses,5,NOx,0.024986321921817402,2029,England (not London)
Buses,5,PM,0.024986321921817402,2029,England (not London)
Buses,6,NOx,0.9750136780781825,2029,England (not London)
Buses,6,PM,0.9750136780781825,2029,England (not London)
Plugin Hybrid Petrol Car,0,NOx,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,0,PM,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,1,NOx,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,1,PM,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,2,NOx,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,2,PM,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,3,NOx,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,3,PM,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,4,NOx,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,4,PM,0.0,2029,England (not London)
Plugin Hybrid Petrol Car,5,NOx,0.0008349486409141601,2029,England (not London)
Plugin Hybrid Petrol Car,5,PM,0.0008349486409141601,2029,England (not London)
Plugin Hybrid Petrol Car,6,NOx,0.9991650513590858,2029,England (not London)
Plugin Hybrid Petrol Car,6,PM,0.9991650513590858,2029,England (not London)
Petrol LGV,0,NOx,0.0,2029,England (not London)
Petrol LGV,0,PM,0.0,2029,England (not London)
Petrol LGV,1,NOx,0.0,2029,England (not London)
Petrol LGV,1,PM,0.0,2029,England (not London)
Petrol LGV,2,NOx,0.0,2029,England (not London)
Petrol LGV,2,PM,0.0,2029,England (not London)
Petrol LGV,3,NOx,0.0,2029,England (not London)
Petrol LGV,3,PM,0.0,2029,England (not London)
Petrol LGV,4,NOx,0.0005290435960857573,2029,England (not London)
Petrol LGV,4,PM,0.0005290435960857573,2029,England (not London)
Petrol LGV,5,NOx,0.005495033926149543,2029,England (not London)
Petrol LGV,5,PM,0.005495033926149543,2029,England (not London)
Petrol LGV,6,NOx,0.9939759224777649,2029,England (not London)
Petrol LGV,6,PM,0.9939759224777649,2029,England (not London)
E85 Bioethanol LGV,0,NOx,0.0,2029,England (not London)
E85 Bioethanol LGV,0,PM,0.0,2029,England (not London)
E85 Bioethanol LGV,1,NOx,0.0,2029,England (not London)
E85 Bioethanol LGV,1,PM,0.0,2029,England (not London)
E85 Bioethanol LGV,2,NOx,0.0,2029,England (not London)
E85 Bioethanol LGV,2,PM,0.0,2029,England (not London)
E85 Bioethanol LGV,3,NOx,0.0,2029,England (not London)
E85 Bioethanol LGV,3,PM,0.0,2029,England (not London)
E85 Bioethanol LGV,4,NOx,0.0005290435960857573,2029,England (not London)
E85 Bioethanol LGV,4,PM,0.0005290435960857573,2029,England (not London)
E85 Bioethanol LGV,5,NOx,0.005495033926149543,2029,England (not London)
E85 Bioethanol LGV,5,PM,0.005495033926149543,2029,England (not London)
E85 Bioethanol LGV,6,NOx,0.9939759224777649,2029,England (not London)
E85 Bioethanol LGV,6,PM,0.9939759224777649,2029,England (not London)
Artic HGV,0,NOx,0.0,2029,England (not London)
Artic HGV,0,PM,0.0,2029,England (not London)
Artic HGV,1,NOx,0.0,2029,England (not London)
Artic HGV,1,PM,0.0,2029,England (not London)
Artic HGV,2,NOx,0.0,2029,England (not London)
Artic HGV,2,PM,0.0,2029,England (not London)
Artic HGV,3,NOx,0.0,2029,England (not London)
Artic HGV,3,PM,0.0,2029,England (not London)
Artic HGV,4,NOx,0.0,2029,England (not London)
Artic HGV,4,PM,0.0,2029,England (not London)
Artic HGV,5,NOx,0.0012018150914649992,2029,England (not London)
Artic HGV,5,PM,0.0012018150914649992,2029,England (not London)
Artic HGV,6,NOx,0.9987981849085349,2029,England (not London)
Artic HGV,6,PM,0.9987981849085349,2029,England (not London)
Coaches,0,NOx,0.0,2029,England (not London)
Coaches,0,PM,0.0,2029,England (not London)
Coaches,1,NOx,0.0,2029,England (not London)
Coaches,1,PM,0.0,2029,England (not London)
Coaches,2,NOx,0.0,2029,England (not London)
Coaches,2,PM,0.0,2029,England (not London)
Coaches,3,NOx,0.0,2029,England (not London)
Coaches,3,PM,0.0,2029,England (not London)
Coaches,4,NOx,0.0,2029,England (not London)
Coaches,4,PM,0.0,2029,England (not London)
Coaches,5,NOx,0.024986321921817402,2029,England (not London)
Coaches,5,PM,0.024986321921817402,2029,England (not London)
Coaches,6,NOx,0.9750136780781825,2029,England (not London)
Coaches,6,PM,0.9750136780781825,2029,England (not London)
Hybrid Buses - Articulated,0,NOx,0.0,2029,England (not London)
Hybrid Buses - Articulated,0,PM,0.0,2029,England (not London)
Hybrid Buses - Articulated,1,NOx,0.0,2029,England (not London)
Hybrid Buses - Articulated,1,PM,0.0,2029,England (not London)
Hybrid Buses - Articulated,2,NOx,0.0,2029,England (not London)
Hybrid Buses - Articulated,2,PM,0.0,2029,England (not London)
Hybrid Buses - Articulated,3,NOx,0.0,2029,England (not London)
Hybrid Buses - Articulated,3,PM,0.0,2029,England (not London)
Hybrid Buses - Articulated,4,NOx,0.0,2029,England (not London)
Hybrid Buses - Articulated,4,PM,0.0,2029,England (not London)
Hybrid Buses - Articulated,5,NOx,0.7572107941552164,2029,England (not London)
Hybrid Buses - Articulated,5,PM,0.7572107941552164,2029,England (not London)
Hybrid Buses - Articulated,6,NOx,0.24278920584478364,2029,England (not London)
Hybrid Buses - Articulated,6,PM,0.24278920584478364,2029,England (not London)
Motorcycle - 4-stroke - 250-750cc,0,NOx,0.0,2029,England (not London)
Motorcycle - 4-stroke - 250-750cc,0,PM,0.0,2029,England (not London)
Motorcycle - 4-stroke - 250-750cc,1,NOx,0.0,2029,England (not London)
Motorcycle - 4-stroke - 250-750cc,1,PM,0.0,2029,England (not London)
Motorcycle - 4-stroke - 250-750cc,2,NOx,0.0,2029,England (not London)
Motorcycle - 4-stroke - 250-750cc,2,PM,0.0,2029,England (not London)
Motorcycle - 4-stroke - 250-750cc,3,NOx,0.13354804684208127,2029,England (not London)
