year,area,euro,version,speed,vehicle,type,NOx (g/km/s/veh),PM10 (g/km/s/veh),PM2.5 (g/km/s/veh)
2016,Scotland,4,7.4,35,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,35,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,35,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,35,Bus and Coach,Urban (not London),0.00140342616942,4.21378972533e-05,2.60316282947e-05
2016,Scotland,4,7.4,35,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,35,Diesel Car,Urban (not London),0.000162274998729,1.41210748552e-05,1.01696805359e-05
2016,Scotland,4,7.4,35,E85 Bioethanol Cars,Urban (not London),2.46453237196e-05,7.92752325651e-06,4.2858064262e-06
2016,Scotland,4,7.4,35,E85 Bioethanol LGV,Urban (not London),2.51869714702e-05,1.11508325062e-05,5.9970957409e-06
2016,Scotland,4,7.4,35,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,35,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,35,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,35,Full Hybrid Diesel Cars,Urban (not London),0.000175001594471,1.55185116455e-05,1.14972444862e-05
2016,Scotland,4,7.4,35,Full Hybrid Petrol Cars,Urban (not London),1.23226618598e-05,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,35,Full Hybrid Petrol LGV,Urban (not London),8.56738734001e-06,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,35,Hybrid Bus,Urban (not London),0.000753102242015,4.06351973652e-05,2.46040654019e-05
2016,Scotland,4,7.4,35,LGV,Urban (not London),0.000217356850044,1.77241181518e-05,1.22417168313e-05
2016,Scotland,4,7.4,35,LPG Cars,Urban (not London),1.13888891065e-05,7.9666979218e-06,4.3230220399e-06
2016,Scotland,4,7.4,35,LPG LGV,Urban (not London),1.95116517716e-05,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,35,Motorcycle,Urban (not London),1.72796717379e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,35,Petrol Car,Urban (not London),2.46453237196e-05,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,35,Plug-In Hybrid Petrol Cars,Urban (not London),5.01495742355e-05,7.8082393884e-06,4.17248702433e-06
2016,Scotland,4,7.4,35,Plug-In Hybrid Petrol LGV,Urban (not London),0.000103919868707,1.09958782559e-05,5.84988947594e-06
2016,Scotland,4,7.4,35,Rigid HGV,Urban (not London),0.00114272185601,3.95881688746e-05,2.39815544774e-05
2016,Scotland,4,7.4,40,Artic HGV,Urban (not London),0.00178042391781,5.02338407387e-05,3.24675311276e-05
2016,Scotland,4,7.4,40,B100 Artic HGV,Urban (not London),0.0019584663678,4.89367484988e-05,3.1235293136e-05
2016,Scotland,4,7.4,40,B100 Bus,Urban (not London),0.00132557621691,3.95484239561e-05,2.35716288444e-05
2016,Scotland,4,7.4,40,B100 Coach,Urban (not London),0.00170575082302,4.41405754827e-05,2.79341747955e-05
2016,Scotland,4,7.4,40,B100 Rigid HGV,Urban (not London),0.00119089032523,3.8162284909e-05,2.26269639825e-05
2016,Scotland,4,7.4,40,Battery EV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,40,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,40,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,40,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,40,Bus and Coach,Urban (not London),0.00130184099544,4.13100351579e-05,2.52451591223e-05
2016,Scotland,4,7.4,40,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,40,Diesel Car,Urban (not London),0.000149733328726,1.3829974705e-05,9.89313502942e-06
2016,Scotland,4,7.4,40,E85 Bioethanol Cars,Urban (not London),2.28793414863e-05,7.92752325651e-06,4.2858064262e-06
2016,Scotland,4,7.4,40,E85 Bioethanol LGV,Urban (not London),2.39576675085e-05,1.11508325062e-05,5.9970957409e-06
2016,Scotland,4,7.4,40,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,40,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,40,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,40,Full Hybrid Diesel Cars,Urban (not London),0.000164784520166,1.51635103975e-05,1.11599938464e-05
2016,Scotland,4,7.4,40,Full Hybrid Petrol Cars,Urban (not London),1.14396707431e-05,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,40,Full Hybrid Petrol LGV,Urban (not London),7.79362380854e-06,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,40,Hybrid Bus,Urban (not London),0.00064565485809,3.99064338126e-05,2.39117398451e-05
2016,Scotland,4,7.4,40,LGV,Urban (not London),0.000204794720048,1.70904186234e-05,1.16397022794e-05
2016,Scotland,4,7.4,40,LPG Cars,Urban (not London),1.13888891065e-05,7.9666979218e-06,4.3230220399e-06
2016,Scotland,4,7.4,40,LPG LGV,Urban (not London),1.83507327165e-05,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,40,Motorcycle,Urban (not London),1.74633696588e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,40,Petrol Car,Urban (not London),2.28793414863e-05,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,40,Plug-In Hybrid Petrol Cars,Urban (not London),5.18905908393e-05,7.8082393884e-06,4.17248702433e-06
2016,Scotland,4,7.4,40,Plug-In Hybrid Petrol LGV,Urban (not London),0.000108032785647,1.09972661448e-05,5.85120733376e-06
2016,Scotland,4,7.4,40,Rigid HGV,Urban (not London),0.00108262756839,3.89855085814e-05,2.34090275626e-05
2016,Scotland,4,7.4,45,Artic HGV,Urban (not London),0.00168739561923,4.93547522638e-05,3.16323967127e-05
2016,Scotland,4,7.4,45,B100 Artic HGV,Urban (not London),0.00185613520443,4.81455681438e-05,3.04836721625e-05
2016,Scotland,4,7.4,45,B100 Bus,Urban (not London),0.00124662986491,3.90600362152e-05,2.31076610362e-05
2016,Scotland,4,7.4,45,B100 Coach,Urban (not London),0.00159047497436,4.31112421211e-05,2.695630792e-05
2016,Scotland,4,7.4,45,B100 Rigid HGV,Urban (not London),0.0011436707573,3.77383403247e-05,2.22242160817e-05
2016,Scotland,4,7.4,45,Battery EV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,45,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,45,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,45,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,45,Bus and Coach,Urban (not London),0.00122082408052,4.06590115745e-05,2.46266863542e-05
2016,Scotland,4,7.4,45,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,45,Diesel Car,Urban (not London),0.000139252777444,1.35753143695e-05,9.65120761975e-06
2016,Scotland,4,7.4,45,E85 Bioethanol Cars,Urban (not London),2.13055827771e-05,7.92752325651e-06,4.2858064262e-06
2016,Scotland,4,7.4,45,E85 Bioethanol LGV,Urban (not London),2.29260185733e-05,1.11508325062e-05,5.9970957409e-06
2016,Scotland,4,7.4,45,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,45,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,45,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,45,Full Hybrid Diesel Cars,Urban (not London),0.000156213005539,1.48529488797e-05,1.08649601316e-05
2016,Scotland,4,7.4,45,Full Hybrid Petrol Cars,Urban (not London),1.06527913886e-05,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,45,Full Hybrid Petrol LGV,Urban (not London),7.1188687798e-06,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,45,Hybrid Bus,Urban (not London),0.000561089836992,3.93306436308e-05,2.33647388086e-05
2016,Scotland,4,7.4,45,LGV,Urban (not London),0.000194427877432,1.66419031302e-05,1.12136131065e-05
2016,Scotland,4,7.4,45,LPG Cars,Urban (not London),1.13888891065e-05,7.9666979218e-06,4.3230220399e-06
2016,Scotland,4,7.4,45,LPG LGV,Urban (not London),1.73913886101e-05,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,45,Motorcycle,Urban (not London),1.80295137397e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,45,Petrol Car,Urban (not London),2.13055827771e-05,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,45,Plug-In Hybrid Petrol Cars,Urban (not London),5.3773928812e-05,7.8082393884e-06,4.17248702433e-06
2016,Scotland,4,7.4,45,Plug-In Hybrid Petrol LGV,Urban (not London),0.000112229980004,1.09988914119e-05,5.85275211051e-06
2016,Scotland,4,7.4,45,Rigid HGV,Urban (not London),0.00103970069904,3.85144594475e-05,2.29615288845e-05
2016,Scotland,4,7.4,50,Artic HGV,Urban (not London),0.00161907006986,4.86421376991e-05,3.09554161504e-05
2016,Scotland,4,7.4,50,B100 Artic HGV,Urban (not London),0.001780977007,4.7504214308e-05,2.98743889289e-05
2016,Scotland,4,7.4,50,B100 Bus,Urban (not London),0.00118027091958,3.86695937777e-05,2.2736741812e-05
2016,Scotland,4,7.4,50,B100 Coach,Urban (not London),0.00150125392247,4.22783341492e-05,2.61650438915e-05
2016,Scotland,4,7.4,50,B100 Rigid HGV,Urban (not London),0.00111030146945,3.74046248908e-05,2.19071862375e-05
2016,Scotland,4,7.4,50,Battery EV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,50,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,50,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,50,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,50,Bus and Coach,Urban (not London),0.00115467829164,4.01395082008e-05,2.41331599682e-05
2016,Scotland,4,7.4,50,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,50,Diesel Car,Urban (not London),0.000130833330331,1.33570938488e-05,9.44389830693e-06
2016,Scotland,4,7.4,50,E85 Bioethanol Cars,Urban (not London),1.99169680855e-05,7.92752325651e-06,4.2858064262e-06
2016,Scotland,4,7.4,50,E85 Bioethanol LGV,Urban (not London),2.20743422688e-05,1.11508325062e-05,5.9970957409e-06
2016,Scotland,4,7.4,50,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,50,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,50,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,50,Full Hybrid Diesel Cars,Urban (not London),0.000149111278006,1.45868261825e-05,1.06121442514e-05
2016,Scotland,4,7.4,50,Full Hybrid Petrol Cars,Urban (not London),9.95848404273e-06,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,50,Full Hybrid Petrol LGV,Urban (not London),6.53417146168e-06,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,50,Hybrid Bus,Urban (not London),0.000494284555316,3.88853550248e-05,2.29417146329e-05
2016,Scotland,4,7.4,50,LGV,Urban (not London),0.000186255725566,1.63785753102e-05,1.09634520413e-05
2016,Scotland,4,7.4,50,LPG Cars,Urban (not London),1.13888891065e-05,7.9666979218e-06,4.3230220399e-06
2016,Scotland,4,7.4,50,LPG LGV,Urban (not London),1.66336176335e-05,1.11900071715e-05,6.03431180934e-06
2016,Scotland,4,7.4,50,Motorcycle,Urban (not London),1.89516904356e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,50,Petrol Car,Urban (not London),1.99169680855e-05,7.97065877123e-06,4.32678552897e-06
2016,Scotland,4,7.4,50,Plug-In Hybrid Petrol Cars,Urban (not London),5.57995808776e-05,7.8082393884e-06,4.17248702433e-06
2016,Scotland,4,7.4,50,Plug-In Hybrid Petrol LGV,Urban (not London),0.000116511451779,1.10007222247e-05,5.85449106438e-06
2016,Scotland,4,7.4,50,Rigid HGV,Urban (not London),0.00100936496165,3.81436620955e-05,2.26092743105e-05
2016,Scotland,4,7.4,60,Artic HGV,Urban (not London),0.00152851908933,4.75764973089e-05,2.99430557789e-05
2016,Scotland,4,7.4,60,B100 Artic HGV,Urban (not London),0.00168137089349,4.65451375931e-05,2.89632644126e-05
2016,Scotland,4,7.4,60,B100 Bus,Urban (not London),0.00107414054219,3.81028185075e-05,2.21983063966e-05
2016,Scotland,4,7.4,60,B100 Coach,Urban (not London),0.00137522467412,4.10151660617e-05,2.49650347541e-05
2016,Scotland,4,7.4,60,B100 Rigid HGV,Urban (not London),0.00106984085869,3.69384142687e-05,2.14642877836e-05
2016,Scotland,4,7.4,60,Battery EV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,60,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,60,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,60,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,60,Bus and Coach,Urban (not London),0.00105313106906,3.93827431253e-05,2.34142316913e-05
2016,Scotland,4,7.4,60,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,60,Diesel Car,Urban (not London),0.000120177777717,1.30299722514e-05,9.13313215278e-06
2016,Scotland,4,7.4,60,E85 Bioethanol Cars,Urban (not London),1.76668272616e-05,7.86724194768e-06,4.22853963755e-06
2016,Scotland,4,7.4,60,E85 Bioethanol LGV,Urban (not London),2.08401670534e-05,1.10905511974e-05,5.93982895225e-06
2016,Scotland,4,7.4,60,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,60,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,60,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,60,Full Hybrid Diesel Cars,Urban (not London),0.000138907809742,1.41878972499e-05,1.02331614471e-05
2016,Scotland,4,7.4,60,Full Hybrid Petrol Cars,Urban (not London),1.23667787193e-05,7.89530804468e-06,4.25520192948e-06
2016,Scotland,4,7.4,60,Full Hybrid Petrol LGV,Urban (not London),7.8387947724e-06,1.11165672934e-05,5.96454401602e-06
2016,Scotland,4,7.4,60,Hybrid Bus,Urban (not London),0.000500392750837,3.83499318559e-05,2.24330597121e-05
2016,Scotland,4,7.4,60,LGV,Urban (not London),0.000176493223989,1.64050125022e-05,1.0988566828e-05
2016,Scotland,4,7.4,60,LPG Cars,Urban (not London),1.0555555491e-05,7.89325804362e-06,4.25325424658e-06
2016,Scotland,4,7.4,60,LPG LGV,Urban (not London),1.22288429338e-05,1.11165672934e-05,5.96454401602e-06
2016,Scotland,4,7.4,60,Motorcycle,Urban (not London),2.1822641429e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,60,Petrol Car,Urban (not London),1.76668272616e-05,7.89530804468e-06,4.25520192948e-06
2016,Scotland,4,7.4,60,Plug-In Hybrid Petrol Cars,Urban (not London),0.000301389227388,7.90715148469e-06,4.26645374318e-06
2016,Scotland,4,7.4,60,Plug-In Hybrid Petrol LGV,Urban (not London),0.000419149670051,1.11115341497e-05,5.95976280238e-06
2016,Scotland,4,7.4,60,Rigid HGV,Urban (not London),0.000972582609393,3.76256539312e-05,2.21171649173e-05
2016,Scotland,4,7.4,70,Artic HGV,Urban (not London),0.0014541890705,4.68474318041e-05,2.92504446406e-05
2016,Scotland,4,7.4,70,B100 Artic HGV,Urban (not London),0.00159960798919,4.58889808215e-05,2.83399149339e-05
2016,Scotland,4,7.4,70,B100 Bus,Urban (not London),0.000992248184048,3.77403994207e-05,2.18540062633e-05
2016,Scotland,4,7.4,70,B100 Coach,Urban (not London),0.00129375432152,4.01056349801e-05,2.41009802266e-05
2016,Scotland,4,7.4,70,B100 Rigid HGV,Urban (not London),0.00104417861439,3.66741514881e-05,2.12132381421e-05
2016,Scotland,4,7.4,70,Battery EV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,70,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,70,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,70,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,70,Bus and Coach,Urban (not London),0.000978790805675,3.88898697565e-05,2.29460019909e-05
2016,Scotland,4,7.4,70,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,70,Diesel Car,Urban (not London),0.000117766663607,1.28486099129e-05,8.96083838597e-06
2016,Scotland,4,7.4,70,E85 Bioethanol Cars,Urban (not London),1.63562835951e-05,7.86724194768e-06,4.22853963755e-06
2016,Scotland,4,7.4,70,E85 Bioethanol LGV,Urban (not London),2.09708377952e-05,1.10905511974e-05,5.93982895225e-06
2016,Scotland,4,7.4,70,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,70,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,70,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,70,Full Hybrid Diesel Cars,Urban (not London),0.000133727662615,1.39667235999e-05,1.00230472526e-05
2016,Scotland,4,7.4,70,Full Hybrid Petrol Cars,Urban (not London),1.1449397789e-05,7.89530804468e-06,4.25520192948e-06
2016,Scotland,4,7.4,70,Full Hybrid Petrol LGV,Urban (not London),7.49118498788e-06,1.11165672934e-05,5.96454401602e-06
2016,Scotland,4,7.4,70,Hybrid Bus,Urban (not London),0.000441039883299,3.83100086765e-05,2.2395133783e-05
2016,Scotland,4,7.4,70,LGV,Urban (not London),0.000175530629349,1.71746578417e-05,1.17197305372e-05
2016,Scotland,4,7.4,70,LPG Cars,Urban (not London),1.0555555491e-05,7.89325804362e-06,4.25325424658e-06
2016,Scotland,4,7.4,70,LPG LGV,Urban (not London),1.21475459309e-05,1.11165672934e-05,5.96454401602e-06
2016,Scotland,4,7.4,70,Motorcycle,Urban (not London),2.60826982412e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,70,Petrol Car,Urban (not London),1.63562835951e-05,7.89530804468e-06,4.25520192948e-06
2016,Scotland,4,7.4,70,Plug-In Hybrid Petrol Cars,Urban (not London),0.000326626905007,7.90715148469e-06,4.26645374318e-06
2016,Scotland,4,7.4,70,Plug-In Hybrid Petrol LGV,Urban (not London),0.000446366175311,1.11364352051e-05,5.98341785008e-06
2016,Scotland,4,7.4,70,Rigid HGV,Urban (not London),0.000949253328145,3.73320290237e-05,2.18382192543e-05
2016,Scotland,4,7.4,80,Artic HGV,Urban (not London),0.001342853182,4.63534488517e-05,2.87811599264e-05
2016,Scotland,4,7.4,80,B100 Artic HGV,Urban (not London),0.00147713860497,4.54443943454e-05,2.79175583273e-05
2016,Scotland,4,7.4,80,B100 Bus,Urban (not London),0.00092658266658,3.75252529921e-05,2.1649619157e-05
2016,Scotland,4,7.4,80,B100 Coach,Urban (not London),0.00123932270799,3.94742710341e-05,2.35011830227e-05
2016,Scotland,4,7.4,80,B100 Rigid HGV,Urban (not London),0.00101293611806,3.65739324479e-05,2.11180267797e-05
2016,Scotland,4,7.4,80,Battery EV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,80,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,80,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,80,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,80,Bus and Coach,Urban (not London),0.000921954459045,3.85827224818e-05,2.26542124437e-05
2016,Scotland,4,7.4,80,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,80,Diesel Car,Urban (not London),0.000123599995277,1.28130077428e-05,8.9270170065e-06
2016,Scotland,4,7.4,80,E85 Bioethanol Cars,Urban (not London),1.5649922716e-05,7.86724194768e-06,4.22853963755e-06
2016,Scotland,4,7.4,80,E85 Bioethanol LGV,Urban (not London),2.18882378249e-05,1.10905511974e-05,5.93982895225e-06
2016,Scotland,4,7.4,80,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,80,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,80,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,80,Full Hybrid Diesel Cars,Urban (not London),0.000133586145239,1.39233070513e-05,9.9818007584e-06
2016,Scotland,4,7.4,80,Full Hybrid Petrol Cars,Urban (not London),1.09549464469e-05,7.89530804468e-06,4.25520192948e-06
2016,Scotland,4,7.4,80,Full Hybrid Petrol LGV,Urban (not London),7.6952692325e-06,1.11165672934e-05,5.96454401602e-06
2016,Scotland,4,7.4,80,Hybrid Bus,Urban (not London),0.000435059482697,3.89170672861e-05,2.29718389164e-05
2016,Scotland,4,7.4,80,LGV,Urban (not London),0.000183349024155,1.8685048417e-05,1.31546012199e-05
2016,Scotland,4,7.4,80,LPG Cars,Urban (not London),1.0555555491e-05,7.89325804362e-06,4.25325424658e-06
2016,Scotland,4,7.4,80,LPG LGV,Urban (not London),1.26933673528e-05,1.11165672934e-05,5.96454401602e-06
2016,Scotland,4,7.4,80,Motorcycle,Urban (not London),3.18192505802e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,80,Petrol Car,Urban (not London),1.5649922716e-05,7.89530804468e-06,4.25520192948e-06
2016,Scotland,4,7.4,80,Plug-In Hybrid Petrol Cars,Urban (not London),0.000354710937245,7.90715148469e-06,4.26645374318e-06
2016,Scotland,4,7.4,80,Plug-In Hybrid Petrol LGV,Urban (not London),0.000474054599181,1.11661192932e-05,6.01161855229e-06
2016,Scotland,4,7.4,80,Rigid HGV,Urban (not London),0.000920851074625,3.72206704924e-05,2.17324304685e-05
2016,Scotland,4,7.4,90,Artic HGV,Urban (not London),0.00123640010133,4.61449417344e-05,2.85830774374e-05
2016,Scotland,4,7.4,90,B100 Artic HGV,Urban (not London),0.00136004004162,4.52567401226e-05,2.77392846328e-05
2016,Scotland,4,7.4,90,B100 Bus,Urban (not London),0.000892919662874,3.74531846319e-05,2.15811523958e-05
2016,Scotland,4,7.4,90,B100 Coach,Urban (not London),0.00120206910651,3.8913130993e-05,2.29681027122e-05
2016,Scotland,4,7.4,90,B100 Rigid HGV,Urban (not London),0.000983966630884,3.65898413293e-05,2.11331407627e-05
2016,Scotland,4,7.4,90,Battery EV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,90,Battery EV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,90,Biogas Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,90,Biomethane Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,90,Bus and Coach,Urban (not London),0.000890437746421,3.84402737836e-05,2.25188869081e-05
2016,Scotland,4,7.4,90,CNG Bus,Urban (not London),0.00069444446126,3.27659035975e-05,1.71282354131e-05
2016,Scotland,4,7.4,90,Diesel Car,Urban (not London),0.000137677780003,1.29231648316e-05,9.03166619537e-06
2016,Scotland,4,7.4,90,E85 Bioethanol Cars,Urban (not London),1.5399806216e-05,7.9136043496e-06,4.27258373747e-06
2016,Scotland,4,7.4,90,E85 Bioethanol LGV,Urban (not London),2.32202455663e-05,1.11369135993e-05,5.98387350692e-06
2016,Scotland,4,7.4,90,FCEV Bus,Urban (not London),0.0,3.13770142384e-05,1.58087914315e-05
2016,Scotland,4,7.4,90,FCEV Cars,Urban (not London),0.0,7.75497937866e-06,4.12188956034e-06
2016,Scotland,4,7.4,90,FCEV LGV,Urban (not London),0.0,1.09782886284e-05,5.83317932978e-06
2016,Scotland,4,7.4,90,Full Hybrid Diesel Cars,Urban (not London),0.000138910341775,1.40576448757e-05,1.01094219644e-05
2016,Scotland,4,7.4,90,Full Hybrid Petrol Cars,Urban (not London),1.38598252306e-05,7.95326104708e-06,4.31025728176e-06
2016,Scotland,4,7.4,90,Full Hybrid Petrol LGV,Urban (not London),1.05265380625e-05,1.11751205623e-05,6.02016962148e-06
2016,Scotland,4,7.4,90,Hybrid Bus,Urban (not London),0.000455785368104,3.96194227505e-05,2.36390787904e-05
2016,Scotland,4,7.4,90,LGV,Urban (not London),0.000199936228455,2.0938079615e-05,1.52949796757e-05
2016,Scotland,4,7.4,90,LPG Cars,Urban (not London),1.16666669783e-05,7.95181131252e-06,4.30887985203e-06
2016,Scotland,4,7.4,90,LPG LGV,Urban (not London),1.18854068205e-05,1.11751205623e-05,6.02016962148e-06
2016,Scotland,4,7.4,90,Motorcycle,Urban (not London),3.91117027903e-05,4.50232619187e-06,2.78249285657e-06
2016,Scotland,4,7.4,90,Petrol Car,Urban (not London),1.5399806216e-05,7.95326104708e-06,4.31025728176e-06
2016,Scotland,4,7.4,90,Plug-In Hybrid Petrol Cars,Urban (not London),0.000694154470693,8.03782131698e-06,4.39058976553e-06
2016,Scotland,4,7.4,90,Plug-In Hybrid Petrol LGV,Urban (not London),0.000850632844958,1.13819187391e-05,6.21662775302e-06
2016,Scotland,4,7.4,90,Rigid HGV,Urban (not London),0.000894515076652,3.72383474314e-05,2.17492215597e-05
2016,Scotland,4,7.4,100,Artic HGV,Urban (not London),0.00123640010133,4.61449417344e-05,2.85830774374e-05
2016,Scotland,4,7.4,100,B100 Artic HGV,Urban (not London),0.00136004004162,4.52567401226e-05,2.77392846328e-05
2016,Scotland,4,7.4,100,B100 Bus,Urban (not London),0.000892919662874,3.74531846319e-05,2.15811523958e-05
2016,Scotland,4,7.4,100,B100 Coach,Urban (not London),0.0011760997586,3.8504927943e-05,2.25803087233e-05
